,temp,hum,heat,dewPoint,tiempo
1039,14.199999800000002,9.2206243,13.5554209,72.0,1595682720000
1040,14.1000004,9.1244569,13.4454212,72.0,1595682780000
1041,14.199999800000002,9.2206243,13.5554209,72.0,1595682840000
1042,14.1000004,9.1244569,13.4454212,72.0,1595682900000
1043,14.0,9.0282871,13.3354235,72.0,1595682960000
1044,14.199999800000002,9.2206243,13.5554209,72.0,1595683020000
1045,14.1000004,9.1244569,13.4454212,72.0,1595683080000
1046,14.1000004,8.916889,13.4193115,71.0,1595683140000
1047,14.199999800000002,9.2206243,13.5554209,72.0,1595683200000
1048,14.300000199999998,9.3167913,13.665420499999998,72.0,1595683260000
1049,14.300000199999998,9.3167913,13.665420499999998,72.0,1595683320000
1050,14.300000199999998,9.3167913,13.665420499999998,72.0,1595683380000
1051,14.300000199999998,9.3167913,13.665420499999998,72.0,1595683440000
1052,14.300000199999998,9.3167913,13.665420499999998,72.0,1595683500000
1053,14.199999800000002,9.2206243,13.5554209,72.0,1595683560000
1054,14.1000004,9.1244569,13.4454212,72.0,1595683620000
1055,14.1000004,9.1244569,13.4454212,72.0,1595683680000
1056,14.1000004,9.1244569,13.4454212,72.0,1595683740000
1057,14.1000004,9.329496800000001,13.471531900000002,73.0,1595683800000
1058,14.199999800000002,9.4258207,13.581532500000002,73.0,1595683860000
1059,14.1000004,9.329496800000001,13.471531900000002,73.0,1595683920000
1060,13.8999996,9.1368431,13.2515345,73.0,1595683980000
1061,13.8999996,9.1368431,13.2515345,73.0,1595684040000
1062,13.8999996,9.3391109,13.277646100000002,74.0,1595684100000
1063,14.1000004,9.732250500000001,13.5237551,75.0,1595684160000
1064,14.0,9.635616699999998,13.413755400000001,75.0,1595684220000
1065,14.1000004,9.532073800000001,13.4976435,74.0,1595684280000
1066,14.199999800000002,9.828882,13.633752800000002,75.0,1595684340000
1067,14.199999800000002,9.6285524,13.607643099999999,74.0,1595684400000
1068,14.1000004,9.532073800000001,13.4976435,74.0,1595684460000
1069,14.199999800000002,9.6285524,13.607643099999999,74.0,1595684520000
1070,14.199999800000002,9.6285524,13.607643099999999,74.0,1595684580000
1071,14.199999800000002,9.6285524,13.607643099999999,74.0,1595684640000
1072,14.199999800000002,9.6285524,13.607643099999999,74.0,1595684700000
1073,14.300000199999998,9.9255131,13.7437525,75.0,1595684760000
1074,14.199999800000002,9.828882,13.633752800000002,75.0,1595684820000
1075,12.1000004,7.799341,11.323775300000001,75.0,1595684880000
1076,14.1000004,9.732250500000001,13.5237551,75.0,1595684940000
1077,14.5,10.118770699999999,13.963748,75.0,1595685000000
1078,14.3999996,10.0221421,13.853748300000001,75.0,1595685060000
1079,14.3999996,10.0221421,13.853748300000001,75.0,1595685120000
1080,14.300000199999998,9.9255131,13.7437525,75.0,1595685180000
1081,14.199999800000002,9.828882,13.633752800000002,75.0,1595685240000
1082,14.5,9.917981900000001,13.937637300000002,74.0,1595685300000
1083,14.6000004,10.014456,14.047637,74.0,1595685360000
1084,14.6000004,10.4139915,14.0998573,76.0,1595685420000
1085,14.699999800000002,10.312023199999999,14.183746300000001,75.0,1595685480000
1086,14.699999800000002,10.312023199999999,14.183746300000001,75.0,1595685540000
1087,14.800000199999998,10.2073994,14.2676344,74.0,1595685600000
1088,14.800000199999998,10.408648,14.293745999999999,75.0,1595685660000
1089,14.800000199999998,10.408648,14.293745999999999,75.0,1595685720000
1090,15.0,10.4003375,14.4876328,74.0,1595685780000
1091,15.0,10.4003375,14.4876328,74.0,1595685840000
1092,14.8999996,10.3038686,14.377635,74.0,1595685900000
1093,15.1000004,10.4968049,14.5976324,74.0,1595685960000
1094,14.800000199999998,10.2073994,14.2676344,74.0,1595686020000
1095,15.1000004,10.4968049,14.5976324,74.0,1595686080000
1096,15.1000004,10.4968049,14.5976324,74.0,1595686140000
1097,15.0,10.601892800000002,14.513743400000001,75.0,1595686200000
1098,15.1000004,10.6985138,14.623744,75.0,1595686260000
1099,15.1000004,10.6985138,14.623744,75.0,1595686320000
1100,15.300000199999998,10.891751,14.843741399999999,75.0,1595686380000
1101,15.300000199999998,10.891751,14.843741399999999,75.0,1595686440000
1102,15.199999800000002,10.7951326,14.7337418,75.0,1595686500000
1103,15.199999800000002,10.7951326,14.7337418,75.0,1595686560000
1104,15.0,10.601892800000002,14.513743400000001,75.0,1595686620000
1105,15.1000004,10.4968049,14.5976324,74.0,1595686680000
1106,15.1000004,10.4968049,14.5976324,74.0,1595686740000
1107,15.0,10.4003375,14.4876328,74.0,1595686800000
1108,15.0,10.4003375,14.4876328,74.0,1595686860000
1109,14.800000199999998,10.2073994,14.2676344,74.0,1595686920000
1110,14.699999800000002,10.1109279,14.157634699999997,74.0,1595686980000
1111,14.699999800000002,10.1109279,14.157634699999997,74.0,1595687040000
1112,14.6000004,10.014456,14.047637,74.0,1595687100000
1113,14.699999800000002,10.1109279,14.157634699999997,74.0,1595687160000
1114,14.8999996,10.3038686,14.377635,74.0,1595687220000
1115,14.800000199999998,10.2073994,14.2676344,74.0,1595687280000
1116,14.800000199999998,10.2073994,14.2676344,74.0,1595687340000
1117,14.8999996,10.5052706,14.4037437,75.0,1595687400000
1118,14.8999996,10.5052706,14.4037437,75.0,1595687460000
1119,14.8999996,10.5052706,14.4037437,75.0,1595687520000
1120,15.0,10.601892800000002,14.513743400000001,75.0,1595687580000
1121,15.0,10.8010929,14.539855,76.0,1595687640000
1122,15.300000199999998,11.0914067,14.869853,76.0,1595687700000
1123,14.8999996,10.5052706,14.4037437,75.0,1595687760000
1124,14.800000199999998,10.408648,14.293745999999999,75.0,1595687820000
1125,14.699999800000002,10.312023199999999,14.183746300000001,75.0,1595687880000
1126,14.699999800000002,10.312023199999999,14.183746300000001,75.0,1595687940000
1127,14.800000199999998,10.2073994,14.2676344,74.0,1595688000000
1128,15.0,10.601892800000002,14.513743400000001,75.0,1595688060000
1129,15.1000004,10.6985138,14.623744,75.0,1595688120000
1130,15.199999800000002,10.5932702,14.707630199999999,74.0,1595688180000
1131,15.199999800000002,10.182224699999999,14.6554098,72.0,1595688240000
1132,15.1000004,10.0860717,14.5454092,72.0,1595688300000
1133,15.199999800000002,10.182224699999999,14.6554098,72.0,1595688360000
1134,15.199999800000002,10.182224699999999,14.6554098,72.0,1595688420000
1135,15.199999800000002,10.3889885,14.6815205,73.0,1595688480000
1136,15.3999996,10.581605300000001,14.9015188,73.0,1595688540000
1137,15.199999800000002,10.3889885,14.6815205,73.0,1595688600000
1138,15.3999996,10.581605300000001,14.9015188,73.0,1595688660000
1139,15.6000004,10.7742173,15.121516199999999,73.0,1595688720000
1140,15.699999800000002,10.8705204,15.231514,73.0,1595688780000
1141,15.8999996,10.8552587,15.425400699999999,72.0,1595688840000
1142,15.800000199999998,10.5488501,15.2892914,71.0,1595688900000
1143,15.8999996,10.8552587,15.425400699999999,72.0,1595688960000
1144,16.0,10.740816699999998,15.5092888,71.0,1595689020000
1145,16.2000008,11.1436813,15.755398800000002,72.0,1595689080000
1146,16.0,10.5276016,15.483178099999998,70.0,1595689140000
1147,16.2000008,10.9327783,15.729287099999999,71.0,1595689200000
1148,16.2999992,10.815056199999999,15.813175199999998,70.0,1595689260000
1149,16.5,11.006685899999999,16.0331726,70.0,1595689320000
1150,16.399999599999997,10.694301600000001,15.8970642,69.0,1595689380000
1151,16.399999599999997,10.694301600000001,15.8970642,69.0,1595689440000
1152,16.600000400000003,10.885601600000001,16.1170616,69.0,1595689500000
1153,16.7999992,11.076893199999999,16.3370571,69.0,1595689560000
1154,17.0,11.2681802,16.5570545,69.0,1595689620000
1155,17.2999992,11.334252000000001,16.8609409,68.0,1595689680000
1156,17.5,11.525191099999999,17.0809402,68.0,1595689740000
1157,17.6000004,11.396429199999998,17.164827300000002,67.0,1595689800000
1158,17.6000004,11.396429199999998,17.164827300000002,67.0,1595689860000
1159,17.7999992,11.5870202,17.384826699999998,67.0,1595689920000
1160,17.8999996,11.9070472,17.520937,68.0,1595689980000
1161,18.2999992,12.2888765,17.9609318,68.0,1595690040000
1162,18.1000004,12.097966099999999,17.740934399999997,68.0,1595690100000
1163,17.7999992,11.5870202,17.384826699999998,67.0,1595690160000
1164,17.8999996,11.682314100000001,17.4948254,67.0,1595690220000
1165,18.2000008,12.1934231,17.850935,68.0,1595690280000
1166,18.2000008,12.1934231,17.850935,68.0,1595690340000
1167,18.3999996,12.3843301,18.0709305,68.0,1595690400000
1168,18.1000004,12.097966099999999,17.740934399999997,68.0,1595690460000
1169,18.3999996,12.3843301,18.0709305,68.0,1595690520000
1170,18.2999992,12.2888765,17.9609318,68.0,1595690580000
1171,18.3999996,12.158755300000001,18.0448208,67.0,1595690640000
1172,18.5,12.254038699999999,18.154819500000002,67.0,1595690700000
1173,18.2000008,12.1934231,17.850935,68.0,1595690760000
1174,17.8999996,11.9070472,17.520937,68.0,1595690820000
1175,17.7999992,11.8115853,17.410936399999997,68.0,1595690880000
1176,17.7000008,11.716123399999999,17.3009396,68.0,1595690940000
1177,17.7000008,11.716123399999999,17.3009396,68.0,1595691000000
1178,17.7999992,11.8115853,17.410936399999997,68.0,1595691060000
1179,17.5,11.525191099999999,17.0809402,68.0,1595691120000
1180,17.5,11.525191099999999,17.0809402,68.0,1595691180000
1181,17.5,11.525191099999999,17.0809402,68.0,1595691240000
1182,17.7000008,11.4917265,17.274828,67.0,1595691300000
1183,17.7000008,11.4917265,17.274828,67.0,1595691360000
1184,17.5,11.3011301,17.054830600000003,67.0,1595691420000
1185,17.7000008,11.4917265,17.274828,67.0,1595691480000
1186,17.7000008,11.4917265,17.274828,67.0,1595691540000
1187,17.7000008,11.4917265,17.274828,67.0,1595691600000
1188,17.7999992,11.8115853,17.410936399999997,68.0,1595691660000
1189,17.5,11.525191099999999,17.0809402,68.0,1595691720000
1190,17.5,11.3011301,17.054830600000003,67.0,1595691780000
1191,17.5,11.3011301,17.054830600000003,67.0,1595691840000
1192,17.5,11.525191099999999,17.0809402,68.0,1595691900000
1193,17.3999996,11.429722400000001,16.970941500000002,68.0,1595691960000
1194,17.5,11.7463674,17.1070499,69.0,1595692020000
1195,17.2999992,11.1105268,16.8348312,67.0,1595692080000
1196,17.2000008,11.015224400000001,16.724834400000002,67.0,1595692140000
1197,17.0,11.047832699999999,16.5309448,68.0,1595692200000
1198,17.1000004,11.143308099999999,16.6409435,68.0,1595692260000
1199,17.0,11.047832699999999,16.5309448,68.0,1595692320000
1200,17.0,11.047832699999999,16.5309448,68.0,1595692380000
1201,16.5,10.5704323,15.9809532,68.0,1595692440000
1202,16.600000400000003,10.443364,16.0648384,67.0,1595692500000
1203,16.399999599999997,10.474946800000001,15.870952599999999,68.0,1595692560000
1204,16.399999599999997,10.474946800000001,15.870952599999999,68.0,1595692620000
1205,16.399999599999997,10.474946800000001,15.870952599999999,68.0,1595692680000
1206,16.5,10.5704323,15.9809532,68.0,1595692740000
1207,16.600000400000003,10.665916099999999,16.09095,68.0,1595692800000
1208,16.600000400000003,10.665916099999999,16.09095,68.0,1595692860000
1209,16.7999992,10.633989900000001,16.2848358,67.0,1595692920000
1210,16.7999992,10.8568768,16.3109455,68.0,1595692980000
1211,16.7999992,10.633989900000001,16.2848358,67.0,1595693040000
1212,16.8999996,10.7293011,16.3948345,67.0,1595693100000
1213,17.0,10.8246106,16.5048351,67.0,1595693160000
1214,17.0,10.8246106,16.5048351,67.0,1595693220000
1215,17.1000004,10.9199183,16.614831900000002,67.0,1595693280000
1216,17.2999992,11.334252000000001,16.8609409,68.0,1595693340000
1217,17.2999992,11.5550966,16.8870525,69.0,1595693400000
1218,17.5,11.525191099999999,17.0809402,68.0,1595693460000
1219,18.0,11.7776062,17.604826,67.0,1595693640000
1220,17.8999996,11.682314100000001,17.4948254,67.0,1595693700000
1221,17.8999996,11.454606,17.4687138,66.0,1595693760000
1222,17.8999996,11.454606,17.4687138,66.0,1595693820000
1223,18.0,11.549727800000001,17.578714399999996,66.0,1595693880000
1224,18.2000008,11.739966099999998,17.798711800000003,66.0,1595693940000
1225,18.2000008,11.50868,17.7726002,65.0,1595694000000
1226,18.2999992,11.835080699999999,17.9087105,66.0,1595694060000
1227,18.3999996,11.698564,17.992597600000003,65.0,1595694120000
1228,18.3999996,11.4637715,17.9664898,64.0,1595694180000
1229,18.7000008,11.748061300000002,18.2964878,64.0,1595694240000
1230,18.6000004,11.888442300000001,18.212598800000002,65.0,1595694300000
1231,18.8999996,12.1732441,18.542591100000003,65.0,1595694360000
1232,18.7999992,11.8428189,18.4064808,64.0,1595694420000
1233,19.1000004,12.3631038,18.762586600000002,65.0,1595694480000
1234,19.2999992,12.5529543,18.9825878,65.0,1595694540000
1235,19.5,12.7427992,19.2025833,65.0,1595694600000
1236,19.5,12.5060793,19.1764736,64.0,1595694660000
1237,19.2999992,12.5529543,18.9825878,65.0,1595694780000
1238,19.3999996,12.4113334,19.0664749,64.0,1595694840000
1239,19.1000004,12.127085699999999,18.7364788,64.0,1595694900000
1240,19.2000008,12.4580309,18.8725891,65.0,1595694960000
1241,19.1000004,12.127085699999999,18.7364788,64.0,1595695020000
1242,19.1000004,12.3631038,18.762586600000002,65.0,1595695080000
1243,19.1000004,12.3631038,18.762586600000002,65.0,1595695140000
1244,18.8999996,12.1732441,18.542591100000003,65.0,1595695200000
1245,19.1000004,12.3631038,18.762586600000002,65.0,1595695260000
1246,18.8999996,11.9375765,18.5164776,64.0,1595695320000
1247,18.7999992,11.8428189,18.4064808,64.0,1595695380000
1248,18.7999992,12.0783114,18.4325905,65.0,1595695440000
1249,18.7000008,11.748061300000002,18.2964878,64.0,1595695500000
1250,18.5,11.5585367,18.076486600000003,64.0,1595695560000
1251,18.3999996,11.4637715,17.9664898,64.0,1595695620000
1252,18.3999996,11.4637715,17.9664898,64.0,1595695680000
1253,18.2000008,11.2742371,17.7464924,64.0,1595695740000
1254,17.7999992,12.0332596,17.437048,69.0,1595695860000
1255,17.7000008,11.0339347,17.222604800000003,65.0,1595695920000
1256,17.5,10.8440229,17.0026073,65.0,1595695980000
1257,17.3999996,10.7490642,16.8926105,65.0,1595696040000
1258,17.3999996,10.5160174,16.866498899999996,64.0,1595696100000
1259,16.600000400000003,9.9893311,16.012619,65.0,1595696280000
1260,16.399999599999997,10.0275682,15.8187304,66.0,1595696340000
1261,16.2000008,9.837267,15.598732,66.0,1595696400000
1262,16.0,9.871441099999998,15.4048462,67.0,1595696520000
1263,16.0,10.092989900000001,15.430957800000002,68.0,1595696580000
1264,15.8999996,9.997496,15.320957199999999,68.0,1595696640000
1265,15.800000199999998,10.3359571,15.263179800000001,70.0,1595696760000
1266,15.699999800000002,9.8065041,15.1009598,68.0,1595696820000
1267,16.0,10.092989900000001,15.430957800000002,68.0,1595696940000
1268,16.0,9.871441099999998,15.4048462,67.0,1595697000000
1269,16.399999599999997,10.694301600000001,15.8970642,69.0,1595697120000
1270,16.7999992,10.8568768,16.3109455,68.0,1595697180000
1271,17.2999992,11.334252000000001,16.8609409,68.0,1595697240000
1272,17.2999992,11.334252000000001,16.8609409,68.0,1595697300000
1273,17.7999992,11.8115853,17.410936399999997,68.0,1595697360000
1274,17.7000008,11.4917265,17.274828,67.0,1595697420000
1275,17.7000008,11.716123399999999,17.3009396,68.0,1595697480000
1276,18.0,12.0025075,17.6309357,68.0,1595697540000
1277,17.8999996,11.682314100000001,17.4948254,67.0,1595697600000
1278,17.7000008,11.716123399999999,17.3009396,68.0,1595697660000
1279,17.7000008,11.4917265,17.274828,67.0,1595697720000
1280,17.3999996,11.205829300000001,16.9448299,67.0,1595697780000
1281,17.5,11.3011301,17.054830600000003,67.0,1595697840000
1282,17.5,11.3011301,17.054830600000003,67.0,1595697900000
1283,17.2999992,11.1105268,16.8348312,67.0,1595697960000
1284,17.2999992,11.1105268,16.8348312,67.0,1595698020000
1285,17.2999992,11.1105268,16.8348312,67.0,1595698080000
1286,17.5,11.3011301,17.054830600000003,67.0,1595698140000
1287,17.5,11.3011301,17.054830600000003,67.0,1595698200000
1288,17.7000008,11.2643588,17.2487164,66.0,1595698260000
1289,17.7999992,11.359482400000001,17.358717000000002,66.0,1595698320000
1290,17.5,10.8440229,17.0026073,65.0,1595698380000
1291,17.5,10.8440229,17.0026073,65.0,1595698440000
1292,17.7000008,11.2643588,17.2487164,66.0,1595698500000
1293,15.8999996,9.776114199999999,15.2948465,67.0,1595714940000
1294,16.100000400000003,9.0496605,15.410400400000002,63.0,1595715000000
1295,16.0,8.7179128,15.274291,62.0,1595715060000
1296,16.0,8.7179128,15.274291,62.0,1595715120000
1297,15.8999996,8.623453,15.1642914,62.0,1595715180000
1298,15.800000199999998,8.999211500000001,15.106514,64.0,1595715240000
1299,15.800000199999998,9.229477900000001,15.132625599999999,65.0,1595715300000
1300,15.5,8.9445022,14.8026304,65.0,1595715360000
1301,15.5,9.171151400000001,14.828741099999998,66.0,1595715420000
1302,15.5,9.171151400000001,14.828741099999998,66.0,1595715480000
1303,15.3999996,15.3999996,15.606512099999998,100.0,1595715540000
1304,15.5,9.171151400000001,14.828741099999998,66.0,1595715600000
1305,15.5,8.9445022,14.8026304,65.0,1595715660000
1306,15.300000199999998,8.9808169,14.6087437,66.0,1595715720000
1307,15.3999996,8.849506199999999,14.692631699999998,65.0,1595715780000
1308,15.199999800000002,8.6595097,14.4726343,65.0,1595715840000
1309,15.300000199999998,8.9808169,14.6087437,66.0,1595715900000
1310,15.300000199999998,9.2041191,14.634855300000002,67.0,1595715960000
1311,15.300000199999998,8.7545093,14.5826321,65.0,1595716020000
1312,15.1000004,8.564509,14.362634699999997,65.0,1595716080000
1313,15.300000199999998,8.9808169,14.6087437,66.0,1595716140000
1314,15.3999996,8.849506199999999,14.692631699999998,65.0,1595716200000
1315,15.300000199999998,2.1100729,13.955972699999998,41.0,1595716260000
1316,15.199999800000002,8.6595097,14.4726343,65.0,1595716320000
1317,15.300000199999998,8.7545093,14.5826321,65.0,1595716380000
1318,15.1000004,8.564509,14.362634699999997,65.0,1595716440000
1319,15.1000004,8.564509,14.362634699999997,65.0,1595716500000
1320,15.1000004,8.564509,14.362634699999997,65.0,1595716560000
1321,15.0,8.6953011,14.2787457,66.0,1595716620000
1322,15.1000004,8.564509,14.362634699999997,65.0,1595716680000
1323,15.1000004,8.564509,14.362634699999997,65.0,1595716740000
1324,15.0,8.4695056,14.252635,65.0,1595716800000
1325,14.8999996,8.600125300000002,14.168745999999999,66.0,1595716860000
1326,14.8999996,8.600125300000002,14.168745999999999,66.0,1595716920000
1327,15.0,8.6953011,14.2787457,66.0,1595716980000
1328,14.8999996,8.3745004,14.142636300000001,65.0,1595717040000
1329,14.8999996,8.3745004,14.142636300000001,65.0,1595717100000
1330,14.8999996,8.3745004,14.142636300000001,65.0,1595717160000
1331,15.0,8.4695056,14.252635,65.0,1595717220000
1332,14.800000199999998,8.2794942,14.032636600000002,65.0,1595717280000
1333,16.2000008,9.837267,15.598732,66.0,1595717340000
1334,14.800000199999998,8.2794942,14.032636600000002,65.0,1595717400000
1335,14.800000199999998,8.5049485,14.058748199999998,66.0,1595717460000
1336,14.699999800000002,8.409769099999998,13.9487486,66.0,1595717520000
1337,14.699999800000002,8.409769099999998,13.9487486,66.0,1595717580000
1338,14.699999800000002,8.409769099999998,13.9487486,66.0,1595717640000
1339,14.699999800000002,8.409769099999998,13.9487486,66.0,1595717700000
1340,14.699999800000002,8.409769099999998,13.9487486,66.0,1595717760000
1341,14.6000004,8.3145888,13.8387508,66.0,1595717820000
1342,14.6000004,8.3145888,13.8387508,66.0,1595717880000
1343,14.6000004,8.3145888,13.8387508,66.0,1595717940000
1344,14.6000004,8.5367117,13.8648596,67.0,1595718000000
1345,14.6000004,8.3145888,13.8387508,66.0,1595718060000
1346,14.6000004,8.5367117,13.8648596,67.0,1595718120000
1347,14.5,8.4413605,13.754861800000002,67.0,1595718180000
1348,14.5,8.4413605,13.754861800000002,67.0,1595718240000
1349,14.5,8.4413605,13.754861800000002,67.0,1595718300000
1350,14.6000004,8.5367117,13.8648596,67.0,1595718360000
1351,14.6000004,8.5367117,13.8648596,67.0,1595718420000
1352,14.6000004,8.5367117,13.8648596,67.0,1595718480000
1353,14.5,8.4413605,13.754861800000002,67.0,1595718540000
1354,14.3999996,8.346007499999999,13.6448622,67.0,1595718600000
1355,14.3999996,8.5648915,13.6709728,68.0,1595718660000
1356,14.3999996,8.346007499999999,13.6448622,67.0,1595718720000
1357,14.300000199999998,8.4693716,13.560977900000001,68.0,1595718780000
1358,14.300000199999998,8.4693716,13.560977900000001,68.0,1595718840000
1359,14.199999800000002,8.155297200000001,13.424866699999999,67.0,1595718900000
1360,14.300000199999998,8.250653699999999,13.5348663,67.0,1595718960000
1361,14.300000199999998,8.250653699999999,13.5348663,67.0,1595719020000
1362,14.199999800000002,7.9338467,13.3987551,66.0,1595719080000
1363,14.199999800000002,8.155297200000001,13.424866699999999,67.0,1595719140000
1364,14.199999800000002,7.9338467,13.3987551,66.0,1595719200000
1365,14.199999800000002,7.9338467,13.3987551,66.0,1595719260000
1366,14.1000004,7.838657400000001,13.2887573,66.0,1595719320000
1367,14.1000004,7.838657400000001,13.2887573,66.0,1595719380000
1368,14.1000004,8.0599399,13.314867999999999,67.0,1595719440000
1369,14.0,13.2108298,13.935971300000002,95.0,1595719500000
1370,14.1000004,8.0599399,13.314867999999999,67.0,1595719560000
1371,14.0,7.9645798999999995,13.204868300000001,67.0,1595719620000
1372,14.0,7.7434652999999996,13.178756699999997,66.0,1595719680000
1373,14.0,7.7434652999999996,13.178756699999997,66.0,1595719740000
1374,14.0,7.7434652999999996,13.178756699999997,66.0,1595719800000
1375,14.0,7.9645798999999995,13.204868300000001,67.0,1595719860000
1376,14.0,7.7434652999999996,13.178756699999997,66.0,1595719920000
1377,13.8999996,7.8692182,13.0948687,67.0,1595719980000
1378,14.0,7.9645798999999995,13.204868300000001,67.0,1595720040000
1379,13.8999996,7.6482715,13.068759,66.0,1595720100000
1380,13.8999996,7.6482715,13.068759,66.0,1595720160000
1381,13.8999996,7.6482715,13.068759,66.0,1595720220000
1382,13.8999996,7.8692182,13.0948687,67.0,1595720280000
1383,13.8999996,7.6482715,13.068759,66.0,1595720340000
1384,13.8999996,7.6482715,13.068759,66.0,1595720400000
1385,13.699999800000002,7.4578793,12.848759699999999,66.0,1595720460000
1386,13.8999996,7.8692182,13.0948687,67.0,1595720520000
1387,13.8999996,8.0872726,13.120980300000001,68.0,1595720580000
1388,13.8999996,7.8692182,13.0948687,67.0,1595720640000
1389,13.8999996,7.8692182,13.0948687,67.0,1595720700000
1390,13.8999996,7.8692182,13.0948687,67.0,1595720760000
1391,13.8999996,7.8692182,13.0948687,67.0,1595720820000
1392,13.800000199999998,7.7738557,12.9848709,67.0,1595720880000
1393,13.8999996,7.8692182,13.0948687,67.0,1595720940000
1394,13.800000199999998,7.9917443,13.010982499999999,68.0,1595721000000
1395,13.800000199999998,7.7738557,12.9848709,67.0,1595721060000
1396,13.800000199999998,7.7738557,12.9848709,67.0,1595721120000
1397,13.699999800000002,7.6784905,12.8748713,67.0,1595721180000
1398,13.699999800000002,7.6784905,12.8748713,67.0,1595721240000
1399,13.6000004,7.583124499999999,12.7648726,67.0,1595721300000
1400,13.800000199999998,7.7738557,12.9848709,67.0,1595721360000
1401,13.699999800000002,7.6784905,12.8748713,67.0,1595721420000
1402,13.699999800000002,7.6784905,12.8748713,67.0,1595721480000
1403,13.699999800000002,7.6784905,12.8748713,67.0,1595721540000
1404,13.699999800000002,7.6784905,12.8748713,67.0,1595721600000
1405,13.800000199999998,7.7738557,12.9848709,67.0,1595721660000
1406,13.699999800000002,7.6784905,12.8748713,67.0,1595721720000
1407,13.699999800000002,7.6784905,12.8748713,67.0,1595721780000
1408,13.699999800000002,7.6784905,12.8748713,67.0,1595721840000
1409,13.6000004,7.583124499999999,12.7648726,67.0,1595721900000
1410,13.6000004,7.800681900000001,12.790982199999998,68.0,1595721960000
1411,13.5,7.705147599999999,12.680984500000001,68.0,1595722020000
1412,13.5,7.705147599999999,12.680984500000001,68.0,1595722080000
1413,13.5,7.705147599999999,12.680984500000001,68.0,1595722140000
1414,13.5,7.705147599999999,12.680984500000001,68.0,1595722200000
1415,13.6000004,7.800681900000001,12.790982199999998,68.0,1595722260000
1416,13.6000004,7.800681900000001,12.790982199999998,68.0,1595722320000
1417,13.5,7.705147599999999,12.680984500000001,68.0,1595722380000
1418,13.5,7.705147599999999,12.680984500000001,68.0,1595722440000
1419,16.100000400000003,10.1884821,15.5409555,68.0,1595722500000
1420,13.5,7.4877558,12.6548729,67.0,1595722560000
1421,13.3999996,7.609611699999999,12.570984800000002,68.0,1595722620000
1422,13.5,7.705147599999999,12.680984500000001,68.0,1595722680000
1423,13.3999996,7.609611699999999,12.570984800000002,68.0,1595722740000
1424,13.3999996,7.8240356,12.5970955,69.0,1595722800000
1425,13.3999996,7.8240356,12.5970955,69.0,1595722860000
1426,13.300000199999998,7.728335400000001,12.4870958,69.0,1595722920000
1427,13.300000199999998,7.728335400000001,12.4870958,69.0,1595722980000
1428,13.300000199999998,7.728335400000001,12.4870958,69.0,1595723040000
1429,13.3999996,7.8240356,12.5970955,69.0,1595723100000
1430,13.3999996,7.8240356,12.5970955,69.0,1595723160000
1431,13.3999996,7.609611699999999,12.570984800000002,68.0,1595723220000
1432,13.3999996,7.8240356,12.5970955,69.0,1595723280000
1433,-26.0,-30.008017,-30.742469800000002,69.0,1595723340000
1434,13.3999996,7.172277,12.518763499999999,66.0,1595723400000
1435,13.3999996,7.8240356,12.5970955,69.0,1595723460000
1436,13.3999996,7.8240356,12.5970955,69.0,1595723520000
1437,13.3999996,12.6145026,13.2759781,95.0,1595723580000
1438,13.3999996,7.8240356,12.5970955,69.0,1595723640000
1439,13.3999996,7.8240356,12.5970955,69.0,1595723700000
1440,13.3999996,7.8240356,12.5970955,69.0,1595723760000
1441,13.5,7.919735,12.7070932,69.0,1595723820000
1442,13.3999996,7.8240356,12.5970955,69.0,1595723880000
1443,13.3999996,7.8240356,12.5970955,69.0,1595723940000
1444,15.8999996,10.216025300000002,15.347068799999999,69.0,1595724000000
1445,13.3999996,7.8240356,12.5970955,69.0,1595724060000
1446,13.300000199999998,7.514075,12.4609871,68.0,1595724120000
1447,13.199999800000002,7.418535799999999,12.350986500000001,68.0,1595724180000
1448,13.300000199999998,7.514075,12.4609871,68.0,1595724240000
1449,13.199999800000002,7.418535799999999,12.350986500000001,68.0,1595724300000
1450,13.300000199999998,7.514075,12.4609871,68.0,1595724360000
1451,13.300000199999998,7.514075,12.4609871,68.0,1595724420000
1452,13.300000199999998,7.514075,12.4609871,68.0,1595724480000
1453,13.300000199999998,7.728335400000001,12.4870958,69.0,1595724540000
1454,-26.0,-30.162681699999997,-30.7685833,68.0,1595724600000
1455,13.300000199999998,7.2970142000000005,12.4348755,67.0,1595724660000
1456,13.199999800000002,7.6326328,12.3770981,69.0,1595724720000
1457,13.199999800000002,7.6326328,12.3770981,69.0,1595724780000
1458,13.199999800000002,7.6326328,12.3770981,69.0,1595724840000
1459,13.199999800000002,13.199999800000002,13.186534900000002,100.0,1595724900000
1460,13.1000004,7.536929400000001,12.267100300000001,69.0,1595724960000
1461,12.8999996,7.345516,12.0471029,69.0,1595725020000
1462,13.1000004,7.536929400000001,12.267100300000001,69.0,1595725080000
1463,13.1000004,7.536929400000001,12.267100300000001,69.0,1595725140000
1464,13.1000004,7.7481427,12.293211900000001,70.0,1595725200000
1465,13.1000004,7.7481427,12.293211900000001,70.0,1595725260000
1466,13.1000004,7.3229957,12.240988699999999,68.0,1595725320000
1467,13.0,7.8606821,12.2093229,71.0,1595725380000
1468,13.0,7.8606821,12.2093229,71.0,1595725440000
1469,13.0,7.8606821,12.2093229,71.0,1595725500000
